id,name,symbol,slug,date_added,price 
3349,GoldenPyrex,GPYX,goldenpyrex,2018-10-09T00:00:00.000Z,0.00338804899893
4881,Guider,GDR,guider,2019-11-28T00:00:00.000Z,0.00012981509969
2721,APR Coin,APR,apr-coin,2018-05-09T00:00:00.000Z,0.00245341479233
2147,ELTCOIN,ELTCOIN,eltcoin,2017-11-04T00:00:00.000Z,0.000355234951804
142,Aricoin,ARI,aricoin,2014-02-20T00:00:00.000Z,0.000233672260632
3397,Neural Protocol,NRP,neural-protocol,2018-10-04T00:00:00.000Z,3.31634458994e-06
3792,ARAW,ARAW,araw,2019-03-12T00:00:00.000Z,1.57882200802e-05
3684,Bitcoiin,B2G,bitcoiin,2019-01-10T00:00:00.000Z,0.000585788992277
3013,PRiVCY,PRIV,privcy,2018-07-31T00:00:00.000Z,0.0018692684132
5009,LuckySevenToken,LST,luckyseventoken,2019-12-06T00:00:00.000Z,0.000467224208366
3708,Exosis,EXO,exosis,2019-01-28T00:00:00.000Z,0.0718679800437
1212,MojoCoin,MOJO,mojocoin,2016-04-06T00:00:00.000Z,0.00245341479233
2616,Stipend,SPD,stipend,2018-03-27T00:00:00.000Z,0.0026052928509
4124,EOS TRUST,EOST,eos-trust,2019-07-17T00:00:00.000Z,3.9822905828e-06
3165,Arion,ARION,arion,2018-08-13T00:00:00.000Z,0.0023365855165
3216,DeltaChain,DELTA,delta-chain,2018-08-23T00:00:00.000Z,3.96650141041e-06
1136,Adzcoin,ADZ,adzcoin,2015-12-26T00:00:00.000Z,0.000594431033979
1033,GuccioneCoin,GCC,guccionecoin,2015-08-21T00:00:00.000Z,0.00146008933885
3682,Italo,XTA,italo,2019-01-10T00:00:00.000Z,0.00646720700176
2656,Daneel,DAN,daneel,2018-04-20T00:00:00.000Z,0.0014476396478
113,SmartCoin,SMC,smartcoin,2014-02-06T00:00:00.000Z,0.00100477167176
3476,Italian Lira,ITL,italian-lira,2018-10-19T00:00:00.000Z,1.16213753146e-06
4252,Stellar Classic,XLMX,stellar-classic,2019-08-15T00:00:00.000Z,3.5509576746e-05
3377,GenesisX,XGS,genesisx,2018-10-03T00:00:00.000Z,0.00268707334398
3230,VULCANO,VULC,vulcano,2018-08-28T00:00:00.000Z,0.000116829275825
3317,Cryptrust,CTRT,cryptrust,2018-09-20T00:00:00.000Z,3.95665363568e-06
3413,nDEX,NDX,ndex,2018-10-09T00:00:00.000Z,1.86671180654e-06
3881,BitStash,STASH,bitstash,2019-04-25T00:00:00.000Z,9.8858735048e-06
2504,Iungo,ING,iungo,2018-02-04T00:00:00.000Z,0.000697656851869
1299,PutinCoin,PUT,putincoin,2016-07-07T00:00:00.000Z,2.3365855165e-05
4620,CYBR Token,CYBR,cybr-token,2019-09-25T00:00:00.000Z,0.000739203902526
3416,Digiwage,WAGE,digiwage,2018-10-09T00:00:00.000Z,0.000584146379125
3451,BLOC.MONEY,BLOC,bloc-money,2018-10-16T00:00:00.000Z,0.00175243913738
4141,Bitcoin Fast,BTCF,bitcoin-fast,2019-09-20T00:00:00.000Z,0.00177617475902
4307,UNICORN Token,UNI,unicorn-token,2019-08-29T00:00:00.000Z,0.000255643729924
2979,Linfinity,LFC,linfinity,2018-07-27T00:00:00.000Z,3.01102473694e-05
4518,Abitshadow Token,ABST,abitshadow-token,2020-04-21T00:00:00.000Z,0.000134950080327
1175,Rubies,RBIES,rubies,2016-02-22T00:00:00.000Z,0.00261215883632
3793,Galilel,GALI,galilel,2019-04-04T00:00:00.000Z,0.00139980270485
778,bitGold,BITGOLD,bitgold,2015-01-04T00:00:00.000Z,143.142621593
1216,EDRCoin,EDRC,edrcoin,2016-04-08T00:00:00.000Z,0.00922951279018
3477,Asura Coin,ASA,asura-coin,2018-10-19T00:00:00.000Z,0.000122358705622
4766,KAASO,KAASO,kaaso,2019-10-09T00:00:00.000Z,0.000228929191163
3181,ShowHand,HAND,showhand,2018-08-16T00:00:00.000Z,4.34176052205e-07
4188,Coinchase Token,CCH,coinchase,2019-08-06T00:00:00.000Z,1.68183824921e-05
3162,YoloCash,YLC,yolocash,2018-08-13T00:00:00.000Z,0.000903875599591
2612,BitRent,RNTB,bitrent,2018-03-25T00:00:00.000Z,3.15559948116e-05
3454,Decentralized Asset Trading Platform,DATP,decentralized-asset-trading-platform,2018-10-16T00:00:00.000Z,2.21982537423e-06
5025,Jade Currency,JADE,jade-currency,2020-04-26T00:00:00.000Z,0.000466329753008
3189,Mainstream For The Underground,MFTU,mainstream-for-the-underground,2018-08-16T00:00:00.000Z,2.37318526359e-05
3294,Bitcoin Adult,BTAD,bitcoin-adult,2018-09-14T00:00:00.000Z,0.000582764748463
601,Acoin,ACOIN,acoin,2014-09-13T00:00:00.000Z,0.0204379553578
3442,INDINODE,XIND,indinode,2018-10-12T00:00:00.000Z,2.3365855165e-05
3068,BitcoiNote,BTCN,bitcoinote,2018-08-02T00:00:00.000Z,0.00210292696485
1687,Digital Money Bits,DMB,digital-money-bits,2017-05-24T00:00:00.000Z,0.00023365855165
3429,Cyber Movie Chain,CMCT,cyber-movie-chain,2018-10-11T00:00:00.000Z,1.23506100446e-06
3621,BitNautic Token,BTNT,bitnautic-token,2018-11-28T00:00:00.000Z,0.00128512203408
2977,BitRewards,BIT,bitrewards,2018-07-25T00:00:00.000Z,7.09680492605e-05
2413,Ethouse,HORSE,ethouse,2018-01-16T00:00:00.000Z,0.000343975078737
2221,VoteCoin,VOT,votecoin,2017-11-23T00:00:00.000Z,0.00023365855165
1747,Onix,ONX,onix,2017-06-24T00:00:00.000Z,0.000222821291409
1846,GeyserCoin,GSR,geysercoin,2017-07-27T00:00:00.000Z,0.0188590574137
3484,Waletoken,WTN,waletoken,2018-10-22T00:00:00.000Z,1.18411650601e-06
3271,Ether Kingdoms Token,IMP,ether-kingdoms-token,2018-09-12T00:00:00.000Z,0.00304869035842
3796,MESG,MESG,mesg,2019-03-15T00:00:00.000Z,0.00032146603902
4014,Mobile Crypto Pay Coin,MCPC,mobile-crypto-pay-coin,2019-06-17T00:00:00.000Z,0.00257818301408
3014,RightMesh,RMESH,rightmesh,2018-08-01T00:00:00.000Z,0.000319711456624
2244,Payfair,PFR,payfair,2017-12-03T00:00:00.000Z,0.000576270032927
4104,FUZE Token,FUZE,fuze-token,2020-01-06T00:00:00.000Z,28.4821724805
4109,xEURO,XEUR,xeuro,2019-08-13T00:00:00.000Z,1.10447619735
3472,JSECOIN,JSE,jsecoin,2018-10-18T00:00:00.000Z,5.0767471003e-05
3422,SHPING,SHPING,shping,2018-10-10T00:00:00.000Z,1.52040466377e-05
2332,STRAKS,STAK,straks,2018-01-01T00:00:00.000Z,0.000934634206601
3463,RPICoin,RPI,rpicoin,2018-10-17T00:00:00.000Z,2.3365855165e-05
2583,Octoin Coin,OCC,octoin-coin,2018-03-12T00:00:00.000Z,0.0394863384206
1693,Theresa May Coin,MAY,theresa-may-coin,2017-05-30T00:00:00.000Z,0.000217187469938
3395,SteepCoin,STEEP,steepcoin,2018-10-04T00:00:00.000Z,0.000116829275825
3677,ROIyal Coin,ROCO,roiyal-coin,2019-01-08T00:00:00.000Z,0.0150709765814
916,MedicCoin,MEDIC,mediccoin,2015-05-04T00:00:00.000Z,7.07910550847e-05
2850,TRAXIA,TM2,traxia,2018-06-07T00:00:00.000Z,6.3347556528e-05
3800,FidexToken,FEX,fidex-token,2019-04-24T00:00:00.000Z,7.10469903609e-07
2436,RefToken,REF,reftoken,2018-01-20T00:00:00.000Z,0.0204171780675
3771,EthereumX,ETX,ethereumx,2019-03-01T00:00:00.000Z,0.00023365855165
3398,SCRIV NETWORK,SCRIV,scriv-network,2018-10-05T00:00:00.000Z,0.000817804950771
3459,GoHelpFund,HELP,gohelpfund,2018-10-17T00:00:00.000Z,0.00166131865404
3950,Netrum,NTR,netrum,2019-05-20T00:00:00.000Z,0.00935802499359
2779,Level Up Coin,LUC,level-up,2018-05-28T00:00:00.000Z,1.99508084849e-05
3184,Gold Poker,GPKR,gold-poker,2018-08-16T00:00:00.000Z,0.0037385368264
2681,Origami,ORI,origami,2018-04-29T00:00:00.000Z,0.00465055188564
3403,EagleX,EGX,eaglex,2018-10-05T00:00:00.000Z,0.000584146379125
3818,GoPower,GPT,gopower,2019-03-26T00:00:00.000Z,0.000240770356223
3777,Spectrum,SPT,spectrum,2019-03-04T00:00:00.000Z,1.62223961324e-05
3255,CyberMusic,CYMT,cybermusic,2018-09-07T00:00:00.000Z,1.28512203408e-06
2103,Intelligent Trading Foundation,ITT,intelligent-trading-foundation,2017-10-27T00:00:00.000Z,0.00196392146499
3876,EnterCoin,ENTRC,entercoin,2019-04-19T00:00:00.000Z,0.00584146379125
5168,Bitcoin Classic,BXC,bitcoin-classic,2020-02-11T00:00:00.000Z,0.0320738291986
3770,CustomContractNetwork,CCN,customcontractnetwork,2019-03-01T00:00:00.000Z,1.18411650601e-05
3433,EUNOMIA,ENTS,eunomia,2018-10-11T00:00:00.000Z,1.16829275825e-06
3209,4NEW,KWATT,4new,2018-08-22T00:00:00.000Z,0.000311817346584
2426,ShareX,SEXC,sharex,2018-01-19T00:00:00.000Z,2.94414595005e-05
1282,High Voltage,HVCO,high-voltage,2016-06-08T00:00:00.000Z,0.0125007325133
4885,Diligence,IRA,diligence,2020-06-29T00:00:00.000Z,0.00146434650281
3008,Vivid Coin,VIVID,vivid-coin,2018-08-01T00:00:00.000Z,0.00234826844408
2960,Tourist Token,TOTO,tourist-token,2018-07-25T00:00:00.000Z,4.40670772858e-06
3427,Agrolot,AGLT,agrolot,2018-10-10T00:00:00.000Z,0.0002
3311,Castle,CSTL,castle,2018-09-18T00:00:00.000Z,0.000934634206601
1334,Elementrem,ELE,elementrem,2016-08-08T00:00:00.000Z,0.000657050813334
2461,Peerguess,GUESS,guess,2018-01-24T00:00:00.000Z,0.000276293851403
764,PayCoin,XPY,paycoin2,2014-12-16T00:00:00.000Z,0.00137806829542
3690,Bulleon,BUL,bulleon,2019-01-10T00:00:00.000Z,0.0148373180298
1223,BERNcash,BERN,berncash,2016-04-11T00:00:00.000Z,0.000226108515651
4137,Magic Cube Coin,MCC,magic-cube-coin,2019-07-19T00:00:00.000Z,0.000134639718257
1241,FuzzBalls,FUZZ,fuzzballs,2016-05-01T00:00:00.000Z,0.0032712197231
2411,Galactrum,ORE,galactrum,2018-01-16T00:00:00.000Z,0.00303756117145
4563,UOS Network,UOS,uos-network,2019-09-13T00:00:00.000Z,0.00109739216609
367,Coin2.1,C2,coin2-1,2014-06-08T00:00:00.000Z,0.00019782363996
2635,TokenDesk,TDS,tokendesk,2018-04-12T00:00:00.000Z,0.00105146348243
2690,Biotron,BTRN,biotron,2018-04-30T00:00:00.000Z,0.00023365855165
350,BoostCoin,BOST,boostcoin,2014-05-30T00:00:00.000Z,0.00129976993394
3764,Save Environment Token,SET,save-environment-token,2019-02-26T00:00:00.000Z,0.0160329973984
3265,Havy,HAVY,havy,2018-09-11T00:00:00.000Z,1.94614356943e-06
3447,Atheios,ATH,atheios,2018-10-15T00:00:00.000Z,0.0004673171033
3778,EVOS,EVOS,evos,2019-03-04T00:00:00.000Z,0.0014019513099
1763,BriaCoin,BRIA,briacoin,2017-06-29T00:00:00.000Z,0.02
813,bitSilver,BITSILVER,bitsilver,2015-02-25T00:00:00.000Z,1.1873287202
513,Titcoin,TIT,titcoin,2014-08-26T00:00:00.000Z,0.000222902440576
2965,VikkyToken,VIKKY,vikkytoken,2018-07-25T00:00:00.000Z,3.96954276835e-06
1546,Centurion,CNT,centurion,2017-02-21T00:00:00.000Z,0.000189932883424
3967,Eva Cash,EVC,eva-cash,2019-05-24T00:00:00.000Z,0.0162618666826
1254,PlatinumBAR,XPTX,platinumbar,2016-05-17T00:00:00.000Z,0.00663469943025
1218,PostCoin,POST,postcoin,2016-04-08T00:00:00.000Z,0.000889907168343
3421,Kabberry Coin,KKC,kabberry-coin,2018-10-10T00:00:00.000Z,0.000700975654951
3902,MoneroV ,XMV,monero-v,2019-05-02T00:00:00.000Z,0.00508113990233
3113,InterCrone,ICR,intercrone,2018-08-08T00:00:00.000Z,0.000926904112754
2448,SparksPay,SPK,sparkspay,2018-01-22T00:00:00.000Z,0.00162083301405
4178,CPUchain,CPU,cpuchain,2019-07-30T00:00:00.000Z,0.0004673171033
3624,Zealium,NZL,zealium,2018-12-04T00:00:00.000Z,0.000934634206601
3097,XOVBank,XOV,xovbank,2018-08-06T00:00:00.000Z,9.47293204812e-05
5170,IFX24,IFX24,ifx24,2020-02-13T00:00:00.000Z,0.00437514073321
2089,ClearPoll,POLL,clearpoll,2017-10-25T00:00:00.000Z,0.0018692684132
1266,MarteXcoin,MXT,martexcoin,2016-05-31T00:00:00.000Z,0.00315439044728
837,X-Coin,XCO,x-coin,2015-03-06T00:00:00.000Z,0.00104544348465
3359,WITChain,WIT,witchain,2018-09-29T00:00:00.000Z,6.49625216099e-06
316,Dreamcoin,DRM,dreamcoin,2014-05-13T00:00:00.000Z,0.00490682958465
125,Blakecoin,BLC,blakecoin,2014-02-12T00:00:00.000Z,0.000467344521264
3828,Japan Content Token,JCT,japan-content-token,2019-04-01T00:00:00.000Z,4.21043379935e-05
3341,Phonecoin,PHON,phonecoin,2018-09-25T00:00:00.000Z,9.27185094167e-05
2131,iBTC,IBTC,ibtc,2018-10-01T00:00:00.000Z,0.00023782015908
5455,Trexcoin,TREX,trexcoin,2020-04-27T00:00:00.000Z,1.16829275825e-05
2415,ArbitrageCT,ARCT,arbitragect,2018-01-17T00:00:00.000Z,0.000112219778955
3889,Natmin Pure Escrow,NAT,natmin-pure-escrow,2019-04-28T00:00:00.000Z,7.26258123689e-05
978,Ratecoin,XRA,ratecoin,2015-06-26T00:00:00.000Z,9.54485955099e-05
1200,NevaCoin,NEVA,nevacoin,2016-03-22T00:00:00.000Z,0.00218717641025
2241,Ccore,CCO,ccore,2017-12-01T00:00:00.000Z,0.00676525230436
1285,GoldBlocks,GB,goldblocks,2016-06-14T00:00:00.000Z,0.0007326462917
1877,Rupaya,RUPX,rupaya,2017-08-11T00:00:00.000Z,0.000703973520434
2875,ALAX,ALX,alax,2018-06-26T00:00:00.000Z,0.000546637590682
3151,Akroma,AKA,akroma,2018-08-10T00:00:00.000Z,0.000584146379125
3940,P2P Global Network,P2PX,p2p-global-network,2019-05-15T00:00:00.000Z,0.000252611521283
1836,Signatum,SIGT,signatum,2017-07-24T00:00:00.000Z,0.00010146935616
3656,Beacon,BECN,beacon,2019-01-01T00:00:00.000Z,0.0207657076112
3266,Carebit,CARE,carebit,2018-09-11T00:00:00.000Z,7.00975654951e-05
2148,Desire,DSR,desire,2017-11-05T00:00:00.000Z,0.00105146348243
3588,Absolute,ABS,absolute,2018-11-02T00:00:00.000Z,0.000835282613615
3313,CryptoFlow,CFL,cryptoflow,2018-09-18T00:00:00.000Z,0.000117262605347
2715,ConnectJob,CJT,connectjob,2018-05-07T00:00:00.000Z,9.50600650179e-05
2954,wys Token,WYS,wys-token,2018-07-23T00:00:00.000Z,0.000101191208496
2180,bitJob,STU,bitjob,2017-11-15T00:00:00.000Z,0.000116829275825
938,ARbit,ARB,arbit,2015-05-21T00:00:00.000Z,0.00094144883616
3633,BitGuild PLAT,PLAT,bitguild-plat,2019-09-19T00:00:00.000Z,0.000170595755009
3509,Provoco Token,VOCO,provoco-token,2018-10-26T00:00:00.000Z,1.00208972632e-08
1248,Bitcoin 21,XBTC21,bitcoin-21,2016-05-05T00:00:00.000Z,0.0122670739616
3219,FUTURAX,FTXT,futurax,2018-08-23T00:00:00.000Z,2.83322017252e-06
3604,SkyHub Coin,SHB,skyhub-coin,2018-11-12T00:00:00.000Z,0.0149932041463
934,ParkByte,PKB,parkbyte,2015-05-19T00:00:00.000Z,0.00196779891579
1912,Dalecoin,DALC,dalecoin,2017-08-24T00:00:00.000Z,0.00929464594533
69,Datacoin,DTC,datacoin,2013-12-07T00:00:00.000Z,0.000232151137714
3478,BitMoney,BIT,bitmoney,2018-10-19T00:00:00.000Z,0.000111447917708
3468,Fivebalance,FBN,fivebalance,2018-10-18T00:00:00.000Z,1.58355022203e-05
1514,ICOBID,ICOB,icobid,2017-01-20T00:00:00.000Z,8.3612239578e-05
1389,Zayedcoin,ZYD,zayedcoin,2016-09-17T00:00:00.000Z,0.00142507718628
2100,JavaScript Token,JS,javascript-token,2017-10-27T00:00:00.000Z,0.00109819519276
898,Californium,CF,californium,2015-04-21T00:00:00.000Z,0.00343203503052
1038,Eurocoin,EUC,eurocoin,2015-08-24T00:00:00.000Z,0.000671349463719
1250,Zurcoin,ZUR,zurcoin,2016-05-09T00:00:00.000Z,9.49627505417e-05
3512,Alpha Coin,APC,alpha-coin,2018-10-26T00:00:00.000Z,0.00023246146842
4244,CCUniverse,UVU,ccuniverse,2019-12-11T00:00:00.000Z,1.4019513099e-05
2751,FundRequest,FND,fundrequest,2018-05-21T00:00:00.000Z,0.00016669439824
702,SpreadCoin,SPR,spreadcoin,2014-10-26T00:00:00.000Z,0.000700975654951
2386,KZ Cash,KZC,kz-cash,2018-01-12T00:00:00.000Z,0.00497261146752
1496,Luna Coin,LUNA,luna-coin,2017-01-04T00:00:00.000Z,0.00455706741222
3358,Helper Search Token,HSN,helper-search-token,2018-09-29T00:00:00.000Z,9.15387967585e-07
2773,GINcoin,GIN,gincoin,2018-05-23T00:00:00.000Z,0.000947293204812
2069,Open Trading Network,OTN,open-trading-network,2017-10-25T00:00:00.000Z,0.0037003365038
3645,Shivers,SHVR,shivers,2018-12-21T00:00:00.000Z,0.000137429149073
2858,Couchain,COU,couchain,2018-06-11T00:00:00.000Z,5.52587702807e-07
3129,Nyerium,NYEX,nyerium,2018-08-09T00:00:00.000Z,0.000234989903946
3001,KWHCoin,KWH,kwhcoin,2018-08-01T00:00:00.000Z,3.94705502005e-06
3489,Escroco Emerald,ESCE,escroco-emerald,2018-10-23T00:00:00.000Z,7.8941100401e-06
857,SongCoin,SONG,songcoin,2015-03-23T00:00:00.000Z,0.000215833413449
1824,BitCoal,COAL,bitcoal,2017-07-20T00:00:00.000Z,0.00151878058573
1155,Litecred,LTCR,litecred,2016-01-21T00:00:00.000Z,0.000225157992106
2611,Spectiv,SIG,signal-token,2018-03-25T00:00:00.000Z,3.06092702662e-05
3393,MASTERNET,MASH,masternet,2018-10-04T00:00:00.000Z,0.000213140971083
3644,TravelNote,TVNT,travelnote,2018-12-26T00:00:00.000Z,0.00303756117145
2356,CFun,CFUN,cfun,2018-01-10T00:00:00.000Z,1.51198175259e-05
3751,Stakinglab,LABX,stakinglab,2019-02-25T00:00:00.000Z,0.016005610788
184,DNotes,NOTE,dnotes,2014-03-08T00:00:00.000Z,4.73646602406e-05
1503,Jupiter,JUP,jupiter,2017-01-12T00:00:00.000Z,0.000467639215577
3254,Mirai,MRI,mirai,2018-09-07T00:00:00.000Z,0.00184228731417
3321,BunnyToken,BUNNY,bunnytoken,2018-09-20T00:00:00.000Z,2.36823301203e-05
4205,Xenoverse,XENO,xenoverse,2019-08-01T00:00:00.000Z,0.00116829275825
3338,PAXEX,PAXEX,paxex,2018-09-24T00:00:00.000Z,0.000350487827475
1210,Cabbage,CAB,cabbage,2016-04-04T00:00:00.000Z,0.000570385009159
1396,MustangCoin,MST,mustangcoin,2016-09-21T00:00:00.000Z,0.00934634206601
2205,Phantomx,PNX,phantomx,2017-11-20T00:00:00.000Z,0.000118741816186
3374,Ragnarok,RAGNA,ragnarok,2018-10-02T00:00:00.000Z,0.000350487827475
5024,ALL BEST ICO,ALLBI,all-best-ico,2019-12-10T00:00:00.000Z,3.08780676909e-05
2032,Crystal Clear ,CCT,crystal-clear,2017-10-09T00:00:00.000Z,0.00098328046187
1035,AmsterdamCoin,AMS,amsterdamcoin,2015-08-21T00:00:00.000Z,0.000112108779563
2257,Nekonium,NUKO,nekonium,2017-12-06T00:00:00.000Z,0.0004673171033
1291,Comet,CMT,comet,2016-06-26T00:00:00.000Z,0.00622224367774
1395,Dollarcoin,DLC,dollarcoin,2016-09-21T00:00:00.000Z,0.000596327537334
3971,Gratz,GRAT,gratz,2019-05-27T00:00:00.000Z,0.000172919156717
3613,Dash Green,DASHG,dash-green,2019-01-14T00:00:00.000Z,0.00231021764602
278,Quebecoin,QBC,quebecoin,2014-04-23T00:00:00.000Z,0.000783861898605
3833,HYPNOXYS,HYPX,hypnoxys,2019-04-02T00:00:00.000Z,2.5e-07
1630,Coinonat,CXT,coinonat,2017-04-17T00:00:00.000Z,0.000564170726345
1825,LiteBitcoin,LBTC,litebitcoin,2017-07-20T00:00:00.000Z,0.00016517
4688,Soverain,SOVE,soverain,2019-09-23T00:00:00.000Z,0.000579393058059
3390,Quantis Network,QUAN,quantis-network,2018-10-04T00:00:00.000Z,0.000116727499057
5019,Global Crypto Alliance,CALL,global-crypto-alliance,2019-12-09T00:00:00.000Z,5.84146379125e-05
4070,Gexan,GEX,gexan,2019-07-02T00:00:00.000Z,0.00175243913738
3270,e-Chat,ECHT,e-chat,2018-12-20T00:00:00.000Z,0.000232461452718
3174,Fintab,FNTB,fintab,2018-08-14T00:00:00.000Z,0.00157882200802
1194,Independent Money System,IMS,independent-money-system,2016-03-18T00:00:00.000Z,0.00081093156727
3738,Decentralized Crypto Token,DCTO,decentralized-crypto-token,2019-02-13T00:00:00.000Z,3.98785574054e-06
1657,Bitvolt,VOLT,bitvolt,2017-04-30T00:00:00.000Z,0.000236717600423
1485,Dollar International,DOLLAR,dollar-international,2019-11-26T00:00:00.000Z,0.110286836379
1651,SpeedCash,SCS,speedcash,2017-04-27T00:00:00.000Z,0.00647520922853
3329,Fantasy Sports,DFS,fantasy-sports,2019-09-06T00:00:00.000Z,0.000820495930327
3746,Electrum Dark,ELD,electrum-dark-eld,2019-02-18T00:00:00.000Z,0.000947343422551
5097,onLEXpa,onLEXpa,onlexpa,2020-01-22T00:00:00.000Z,1.97352751002e-05
3348,MNPCoin,MNP,mnpcoin,2018-09-25T00:00:00.000Z,0.00163560986155
3460,Bitcoinus,BITS,bitcoinus,2018-10-17T00:00:00.000Z,1.00208972632e-08
986,CrevaCoin,CREVA,crevacoin,2015-07-07T00:00:00.000Z,9.06228926786e-05
3412,Simmitri,SIM,simmitri,2018-10-08T00:00:00.000Z,4.673171033e-05
993,BowsCoin,BSC,bowscoin,2015-07-13T00:00:00.000Z,0.00054747115428
4783,Dragon Option,DRAGON,dragon-option,2019-10-16T00:00:00.000Z,2.34538474076e-05
1368,Veltor,VLT,veltor,2016-09-03T00:00:00.000Z,0.00523901920361
2278,HollyWoodCoin,HWC,hollywoodcoin,2017-12-13T00:00:00.000Z,0.000116829275825
1674,Cannation,CNNC,cannation,2017-05-13T00:00:00.000Z,0.00108552008408
1367,Experience Points,XP,experience-points,2016-09-03T00:00:00.000Z,1.7328650072e-06
656,Prime-XI,PXI,prime-xi,2014-10-04T00:00:00.000Z,0.000112093561051
1576,MiloCoin,MILO,milocoin,2017-03-17T00:00:00.000Z,0.00022765650501
2910,Crowdholding,YUP,crowdholding,2018-07-10T00:00:00.000Z,1.18978835265e-05
1509,BenjiRolls,BENJI,benjirolls,2017-01-19T00:00:00.000Z,0.000115149313514
4079,Silverway,SLV,silverway,2019-07-03T00:00:00.000Z,1.38007176722e-05
4292,Nibble,NBXC,nibble,2019-08-26T00:00:00.000Z,0.00852853713523
1052,VectorAI,VEC2,vector,2015-09-04T00:00:00.000Z,0.000111913535532
3886,ICOCalendar.Today,ICT,icocalendar-today,2019-04-26T00:00:00.000Z,3.94705502005e-06
1774,SocialCoin,SOCC,socialcoin-socc,2017-07-02T00:00:00.000Z,0.000187933004963
1926,BROTHER,BRAT,brat,2017-08-27T00:00:00.000Z,1.2e-05
263,PLNcoin,PLNC,plncoin,2014-04-15T00:00:00.000Z,0.000111909503277
831,Wild Beast Block,WBB,wild-beast-block,2015-02-28T00:00:00.000Z,0.0101716115209
3521,PAWS Fund,PAWS,paws-fund,2018-10-30T00:00:00.000Z,0.00095866664995
3580,Crystal Token,CYL,crystal-token,2018-10-31T00:00:00.000Z,0.00323321517086
1209,PosEx,PEX,posex,2016-04-04T00:00:00.000Z,0.000738741243709
3688,MoX,MOX,mox,2019-01-09T00:00:00.000Z,0.000354237215431
2140,SONO,SONO,altcommunity-coin,2017-11-02T00:00:00.000Z,0.000817804930776
1691,Project-X,NANOX,project-x,2017-05-30T00:00:00.000Z,21717.1835192
1528,Iconic,ICON,iconic,2017-02-08T00:00:00.000Z,0.00281868521678
1515,iBank,IBANK,ibank,2017-01-23T00:00:00.000Z,0.000329924393239
3232,Staker,STR,staker,2018-08-30T00:00:00.000Z,0.000934634206601
5069,Flit Token,FLT,flit-token,2020-01-20T00:00:00.000Z,4.18327336331e-07
4871,Secrets of Zurich,SOZ,secrets-of-zurich,2019-11-05T00:00:00.000Z,1.07016728524e-06
1935,LiteCoin Ultra,LTCU,litecoin-ultra,2017-08-30T00:00:00.000Z,0.00125271747118
3287,Abulaba,AAA,abulaba,2018-09-14T00:00:00.000Z,8.32043912539e-05
4162,Storeum,STO,storeum,2019-07-24T00:00:00.000Z,3.91059052793e-06
4231,Helpico,HELP,helpico,2019-08-08T00:00:00.000Z,0.0446596449613
3400,X12 Coin,X12,x12-coin,2018-10-05T00:00:00.000Z,8.32673566205e-05
3807,LitecoinToken,LTK,litecoin-token,2019-03-20T00:00:00.000Z,1.00195366638e-08
3308,Xchange,XCG,xchange,2018-09-18T00:00:00.000Z,9.3589436441e-05
2460,Qbic,QBIC,qbic,2018-01-24T00:00:00.000Z,0.000184503492241
3384,Benz,BENZ,benz,2018-10-04T00:00:00.000Z,0.000138146925702
1090,Save and Gain,SANDG,save-and-gain,2015-10-12T00:00:00.000Z,0.000257917423248
1259,PonziCoin,PONZI,ponzicoin,2016-05-18T00:00:00.000Z,0.000891406059994
1632,Concoin,CONX,concoin,2017-04-17T00:00:00.000Z,0.000999191877183
3363,WXCOINS,WXC,wxcoins,2018-10-01T00:00:00.000Z,2.3365855165e-05
3808,Cointorox,OROX,cointorox,2019-03-20T00:00:00.000Z,0.000115313601642
3263,Dinero,DIN,dinero,2018-09-10T00:00:00.000Z,7.00975654951e-05
3250,Zoomba,ZBA,zoomba,2018-09-05T00:00:00.000Z,2.23267482272e-05
3424,QYNO,QNO,qyno,2018-10-10T00:00:00.000Z,0.0004673171033
4949,999,999,999-coin,2019-11-20T00:00:00.000Z,2.14709833215e-06
